Fecha,Categoria,Producto,ID,Precio_ARS,Precio_USD,Dolar_ARS
2026-03-08,Alfajores,Alfajor de mousse de chocolate bañado en chocolate amargo,891571,2500.0,1.74,1435.0
2026-03-08,Alfajores,Alfajor de dulce de leche bañado en chocolate semiamargo,891567,2500.0,1.74,1435.0
2026-03-08,Alfajores,Alfajor de dulce de leche glaseado,891568,2500.0,1.74,1435.0
2026-03-08,Alfajores,Alfajor de dulce de frambuesas bañado en chocolate con leche,891569,2500.0,1.74,1435.0
2026-03-08,Alfajores,Alfajor de dulce de frambuesas glaseado,891570,2500.0,1.74,1435.0
2026-03-08,Alfajores,Alfajor de dulce de leche con almendras y avellanas bañado en chocolate leche,891572,2500.0,1.74,1435.0
2026-03-08,Alfajores,Alfajores de Choco & DDL X 6,891573,15000.0,10.45,1435.0
2026-03-08,Alfajores,Alfajores Mix Mousse X 6,891574,15000.0,10.45,1435.0
2026-03-08,Alfajores,Alfajores Mix Frambuesa X 6,891575,15000.0,10.45,1435.0
2026-03-08,Alfajores,Alfajores Mix Chocolate X 6,970760,15000.0,10.45,1435.0
2026-03-08,Para los Peques,Ositos leche x 4,891577,4000.0,2.79,1435.0
2026-03-08,Para los Peques,Ositos leche x 6,891578,6000.0,4.18,1435.0
2026-03-08,Para los Peques,Ositos blancos x 6,891579,6000.0,4.18,1435.0
2026-03-08,Para los Peques,Ositos leche x 12,891580,12000.0,8.36,1435.0
2026-03-08,Regalos,Caja Mosaico,966679,24000.0,16.72,1435.0
2026-03-08,Regalos,Caja surtido armada 250 g (No personalizable.),891501,18500.0,12.89,1435.0
2026-03-08,Regalos,Caja surtido armada 500 g (No personalizable.),891502,37000.0,25.78,1435.0
2026-03-08,Regalos,Caja surtido armada 1 kg (No personalizable.),891503,74000.0,51.57,1435.0
2026-03-08,Regalos,Colección Dulzura,891496,29200.0,20.35,1435.0
2026-03-08,Para el Té,Dulce de Mosqueta,891473,11000.0,7.67,1435.0
2026-03-08,Para el Té,Dulce de Frutilla,891474,11000.0,7.67,1435.0
2026-03-08,Para el Té,Rapanuino Clásico,891472,4000.0,2.79,1435.0
2026-03-08,Para el Té,Dulce de Sauco,891475,11000.0,7.67,1435.0
2026-03-08,Para el Té,Rapanuino Blanco,891471,4000.0,2.79,1435.0
2026-03-08,Para el Té,Jugo de Frambuesa y Frutilla,891477,4000.0,2.79,1435.0
2026-03-08,Para el Té,Submarino x 3,891481,6000.0,4.18,1435.0
2026-03-08,Para el Té,Café molido,891486,14000.0,9.76,1435.0
2026-03-08,Para el Té,Café en grano,891487,14500.0,10.1,1435.0
2026-03-08,Para el Té,Turrón de Almendras bañado chocolate semiamargo,938736,7000.0,4.88,1435.0
2026-03-09,Pascuas,Conejo Orejón Leche 40 grs.,970138,4000.0,2.79,1435.0
2026-03-09,Pascuas,Conejo Orejón Blanco 40 grs.,970139,4000.0,2.79,1435.0
2026-03-09,Pascuas,Conejo Orejón Amargo 40 grs.,970140,4000.0,2.79,1435.0
2026-03-09,Pascuas,Duo Conejo Orejón Leche + Blanco,970153,8000.0,5.57,1435.0
2026-03-09,Pascuas,Duo Conejo Orejón Amargo + Blanco,970154,8000.0,5.57,1435.0
2026-03-09,Pascuas,Trio Conejo Orejón,970155,12000.0,8.36,1435.0
2026-03-09,Pascuas,Huevo de chocolate con leche 80 grs,971305,9000.0,6.27,1435.0
2026-03-09,Pascuas,Huevo Animal print 360 grs.,971338,51000.0,35.54,1435.0
2026-03-09,Pascuas,Huevo Nuicciola 60 grs.,971340,8000.0,5.57,1435.0
2026-03-09,Pascuas,Huevo Marroc 60 grs.,971341,8000.0,5.57,1435.0
2026-03-09,Pascuas,Lapiz Minihuevo nuicciola x 5,971344,4500.0,3.14,1435.0
2026-03-09,Pascuas,Lapiz Minihuevo hueco leche x 18,971345,9000.0,6.27,1435.0
2026-03-09,Pascuas,Lapiz Minihuevo hueco blanco x 18,971346,9000.0,6.27,1435.0
2026-03-09,Pascuas,Bolsa Minihuevos Choco Leche 125 Grs.,971347,12500.0,8.71,1435.0
2026-03-09,Pascuas,Conejo panzon chico leche 25 grs.,971348,4500.0,3.14,1435.0
2026-03-09,Pascuas,Conejo Panzon grande leche 130 grs.,971349,16500.0,11.5,1435.0
2026-03-09,Pascuas,Conejo con huevo mediano leche 150 grs.,971350,22000.0,15.33,1435.0
2026-03-09,Pascuas,Conejo con huevo mediano amargo 150 grs.,971351,22000.0,15.33,1435.0
2026-03-09,Pascuas,Conejo con huevo grande leche 220 grs.,971352,28500.0,19.86,1435.0
2026-03-09,Pascuas,Gallina con 6 huevos 90 grs.,971353,10500.0,7.32,1435.0
2026-03-09,Pascuas,Rosca de pascuas Pistacho,971356,22500.0,15.68,1435.0
2026-03-09,Pascuas,Conejo con huevo chico leche 40 gr,971397,6500.0,4.53,1435.0
2026-03-09,Pascuas,Huevo de chocolate leche con almendras 800 grs.,972001,91000.0,63.41,1435.0
2026-03-09,Pascuas,Huevo Mini Pistacho 60 gr,1017846,9000.0,6.27,1435.0
2026-03-09,Helados,1/4 kg de Helado,891563,9000.0,6.27,1435.0
2026-03-09,Helados,1/2 kg de Helado,891564,15000.0,10.45,1435.0
2026-03-09,Helados,1 kg de Helado,891566,25000.0,17.42,1435.0
2026-03-09,Helados,Cucurucho,983077,800.0,0.56,1435.0
2026-03-09,Helados,Vaso Polipapel,1014444,400.0,0.28,1435.0
2026-03-09,Helados,Vaso Pasta,1014445,400.0,0.28,1435.0
2026-03-09,Franuí,Pote Franuí LECHE,891526,7300.0,5.09,1435.0
2026-03-09,Franuí,Pote Franuí AMARGO,891527,7300.0,5.09,1435.0
2026-03-09,Franuí,Pote Franuí PINK,918847,7300.0,5.09,1435.0
2026-03-09,Franuí,Dúo Franuí PINK,918849,14600.0,10.17,1435.0
2026-03-09,Franuí,Trío Franuí,918850,21900.0,15.26,1435.0
2026-03-09,Rapa-Dúos,Pote FRANUÍ LECHE + 1/4 kg de helado,891534,16300.0,11.36,1435.0
2026-03-09,Rapa-Dúos,Pote FRANUÍ AMARGO + 1/4 kg de helado,910592,16300.0,11.36,1435.0
2026-03-09,Rapa-Dúos,Pote FRANUÍ PINK + 1/4 kg de Helado,919291,16300.0,11.36,1435.0
2026-03-09,Rapa-Dúos,PAILA NUICCIOLATO + 1/4 kg de Helado,910594,17000.0,11.85,1435.0
2026-03-09,Rapa-Dúos,Pote FRANUÍ LECHE + 1/2 kg de Helado,891533,22300.0,15.54,1435.0
2026-03-09,Rapa-Dúos,Pote FRANUÍ AMARGO + 1/2 kg de helado,1005201,22300.0,15.54,1435.0
2026-03-09,Rapa-Dúos,Pote FRANUÍ PINK + 1/2 kg de Helado,919292,22300.0,15.54,1435.0
2026-03-09,Pailas & Garrapiñadas,Almendras bañadas en chocolate leche,891512,7000.0,4.88,1435.0
2026-03-09,Pailas & Garrapiñadas,Almendras bañadas en chocolate semiamargo,891513,7000.0,4.88,1435.0
2026-03-09,Pailas & Garrapiñadas,Avellanas bañadas en chocolate leche,891514,7000.0,4.88,1435.0
2026-03-09,Pailas & Garrapiñadas,Cranberries bañados en chocolate blanco y amargo,891515,7000.0,4.88,1435.0
2026-03-09,Pailas & Garrapiñadas,Maní bañado en chocolate leche,891516,7000.0,4.88,1435.0
2026-03-09,Pailas & Garrapiñadas,Pasas de uva bañadas en chocolate leche,891517,7000.0,4.88,1435.0
2026-03-09,Pailas & Garrapiñadas,Paila Nuicciolato,891518,8000.0,5.57,1435.0
2026-03-09,Pailas & Garrapiñadas,Garrapiñada de almendras sal y caramelo,891520,8000.0,5.57,1435.0
2026-03-09,Pailas & Garrapiñadas,Garrapiñada de almendras,891521,5500.0,3.83,1435.0
2026-03-09,Pailas & Garrapiñadas,Garrapiñada de avellanas,891522,5500.0,3.83,1435.0
2026-03-09,Pailas & Garrapiñadas,Garrapiñada de castañas de cajú,891523,5500.0,3.83,1435.0
2026-03-09,Pailas & Garrapiñadas,Garrapiñada de nueces pecan,891524,5500.0,3.83,1435.0
2026-03-09,Línea Pistacho & Dubái,Tableta Pistachos,891549,7500.0,5.23,1435.0
2026-03-09,Línea Pistacho & Dubái,Praliné Pistachos Caramelizados,909843,6000.0,4.18,1435.0
2026-03-09,Línea Pistacho & Dubái,Dúo Pistacho Lovers,891537,15500.0,10.8,1435.0
2026-03-09,Línea Pistacho & Dubái,Paila Pistachos Bañados,891519,8000.0,5.57,1435.0
2026-03-09,Línea Pistacho & Dubái,Garrapiñada de pistachos,891525,7500.0,5.23,1435.0
2026-03-09,Línea Marroc & Nuicciolato,Crema Marroc,891504,12500.0,8.71,1435.0
2026-03-09,Línea Marroc & Nuicciolato,Barrita marroc 50 grs,891505,4200.0,2.93,1435.0
2026-03-09,Línea Marroc & Nuicciolato,Barrita marroc 100 grs,891506,7000.0,4.88,1435.0
2026-03-09,Línea Marroc & Nuicciolato,Barrita marroc crocante 50 grs,891507,4200.0,2.93,1435.0
2026-03-09,Línea Marroc & Nuicciolato,Crema Nuicciola,891509,16000.0,11.15,1435.0
2026-03-09,Línea Marroc & Nuicciolato,Mini huevo nuicciola x 5,891510,4500.0,3.14,1435.0
2026-03-09,Línea Marroc & Nuicciolato,Nuicciolato,891511,4200.0,2.93,1435.0
2026-03-09,Línea Marroc & Nuicciolato,Dúo Nuicciolato Lovers,891538,12200.0,8.5,1435.0
2026-03-09,Línea Milhojas & Praliné,Milhojas Chocolate Blanco,909841,4200.0,2.93,1435.0
2026-03-09,Chocolates,Tableta de chocolate 90% cacao,891562,6500.0,4.53,1435.0
2026-03-09,Chocolates,Tableta de chocolate 80% cacao,891561,6500.0,4.53,1435.0
2026-03-09,Chocolates,Tableta de chocolate 70% cacao,891560,6500.0,4.53,1435.0
2026-03-09,Chocolates,Tableta de chocolate 60% cacao,891559,6500.0,4.53,1435.0
2026-03-09,Chocolates,Tableta de chocolate 60% cacao SIN azúcar,891558,6500.0,4.53,1435.0
2026-03-09,Chocolates,Tableta sal y caramelo 60% cacao,891557,7500.0,5.23,1435.0
2026-03-09,Chocolates,Tableta Mini Gota,891551,4700.0,3.28,1435.0
2026-03-09,Chocolates,Tableta Gota,891550,9000.0,6.27,1435.0
2026-03-09,Chocolates,Tableta de chocolate leche con almendras SIN azúcar,891548,6500.0,4.53,1435.0
2026-03-09,Chocolates,Tableta de chocolate blanco,891546,6500.0,4.53,1435.0
2026-03-09,Chocolates,Rama amarga 60 grs,891542,5000.0,3.48,1435.0
2026-03-09,Chocolates,Rama leche 60 grs,891540,5000.0,3.48,1435.0
2026-03-09,Chocolates,Chocolate para Fondue Tradicional,891478,12000.0,8.36,1435.0
2026-03-09,Chocolates,Tableta Chocolate Blanco con Limón y Jengibre,987726,4500.0,3.14,1435.0
2026-03-09,Alfajores,Alfajor blanco con almendras de dulce de leche,980889,2500.0,1.74,1435.0
2026-03-09,Alfajores,Alfajor de mousse de chocolate bañado en chocolate amargo,891571,2500.0,1.74,1435.0
2026-03-09,Alfajores,Alfajor de dulce de leche bañado en chocolate semiamargo,891567,2500.0,1.74,1435.0
2026-03-09,Alfajores,Alfajor de dulce de leche glaseado,891568,2500.0,1.74,1435.0
2026-03-09,Alfajores,Alfajor de dulce de frambuesas bañado en chocolate con leche,891569,2500.0,1.74,1435.0
2026-03-09,Alfajores,Alfajor de dulce de frambuesas glaseado,891570,2500.0,1.74,1435.0
2026-03-09,Alfajores,Alfajor de dulce de leche con almendras y avellanas bañado en chocolate leche,891572,2500.0,1.74,1435.0
2026-03-09,Alfajores,Alfajores de Choco & DDL X 6,891573,15000.0,10.45,1435.0
2026-03-09,Alfajores,Alfajores Mix Mousse X 6,891574,15000.0,10.45,1435.0
2026-03-09,Alfajores,Alfajores Mix Frambuesa X 6,891575,15000.0,10.45,1435.0
2026-03-09,Alfajores,Alfajores Mix Chocolate X 6,970760,15000.0,10.45,1435.0
2026-03-09,Para los Peques,Ositos leche x 4,891577,4000.0,2.79,1435.0
2026-03-09,Para los Peques,Ositos blancos x 6,891579,6000.0,4.18,1435.0
2026-03-09,Regalos,Caja Mosaico,966679,24000.0,16.72,1435.0
2026-03-09,Regalos,Caja surtido armada 250 g (No personalizable.),891501,18500.0,12.89,1435.0
2026-03-09,Regalos,Caja surtido armada 500 g (No personalizable.),891502,37000.0,25.78,1435.0
2026-03-09,Regalos,Caja surtido armada 1 kg (No personalizable.),891503,74000.0,51.57,1435.0
2026-03-09,Regalos,Colección Dulzura,891496,29200.0,20.35,1435.0
2026-03-09,Para el Té,Dulce de Mosqueta,891473,11000.0,7.67,1435.0
2026-03-09,Para el Té,Dulce de Frutilla,891474,11000.0,7.67,1435.0
2026-03-09,Para el Té,Rapanuino Clásico,891472,4000.0,2.79,1435.0
2026-03-09,Para el Té,Dulce de Sauco,891475,11000.0,7.67,1435.0
2026-03-09,Para el Té,Rapanuino Blanco,891471,4000.0,2.79,1435.0
2026-03-09,Para el Té,Jugo de Frambuesa y Frutilla,891477,4000.0,2.79,1435.0
2026-03-09,Para el Té,Submarino x 3,891481,6000.0,4.18,1435.0
2026-03-09,Para el Té,Café molido,891486,14000.0,9.76,1435.0
2026-03-09,Para el Té,Café en grano,891487,14500.0,10.1,1435.0
2026-03-09,Para el Té,Turrón de Almendras bañado chocolate semiamargo,938736,7000.0,4.88,1435.0
2026-03-10,Pascuas,Conejo Orejón Leche 40 grs.,970138,4000.0,2.81,1425.0
2026-03-10,Pascuas,Conejo Orejón Blanco 40 grs.,970139,4000.0,2.81,1425.0
2026-03-10,Pascuas,Conejo Orejón Amargo 40 grs.,970140,4000.0,2.81,1425.0
2026-03-10,Pascuas,Duo Conejo Orejón Leche + Blanco,970153,8000.0,5.61,1425.0
2026-03-10,Pascuas,Duo Conejo Orejón Amargo + Blanco,970154,8000.0,5.61,1425.0
2026-03-10,Pascuas,Trio Conejo Orejón,970155,12000.0,8.42,1425.0
2026-03-10,Pascuas,Huevo de chocolate con leche 80 grs,971305,9000.0,6.32,1425.0
2026-03-10,Pascuas,Huevo de chocolate con leche 120 grs.,971306,12500.0,8.77,1425.0
2026-03-10,Pascuas,Huevo de chocolate con leche 200 grs.,971307,23000.0,16.14,1425.0
2026-03-10,Pascuas,Huevo de chocolate leche con almendras 250 grs.,971309,28000.0,19.65,1425.0
2026-03-10,Pascuas,Huevo de chocolate blanco 80 grs.,971325,9000.0,6.32,1425.0
2026-03-10,Pascuas,Huevo de chocolate blanco 120 grs.,971326,12500.0,8.77,1425.0
2026-03-10,Pascuas,Huevo Animal print 360 grs.,971338,51000.0,35.79,1425.0
2026-03-10,Pascuas,Huevo Nuicciola 60 grs.,971340,8000.0,5.61,1425.0
2026-03-10,Pascuas,Huevo Marroc 60 grs.,971341,8000.0,5.61,1425.0
2026-03-10,Pascuas,Lapiz Minihuevo nuicciola x 5,971344,4500.0,3.16,1425.0
2026-03-10,Pascuas,Lapiz Minihuevo hueco leche x 18,971345,9000.0,6.32,1425.0
2026-03-10,Pascuas,Lapiz Minihuevo hueco blanco x 18,971346,9000.0,6.32,1425.0
2026-03-10,Pascuas,Bolsa Minihuevos Choco Leche 125 Grs.,971347,12500.0,8.77,1425.0
2026-03-10,Pascuas,Conejo panzon chico leche 25 grs.,971348,4500.0,3.16,1425.0
2026-03-10,Pascuas,Conejo Panzon grande leche 130 grs.,971349,16500.0,11.58,1425.0
2026-03-10,Pascuas,Conejo con huevo mediano leche 150 grs.,971350,22000.0,15.44,1425.0
2026-03-10,Pascuas,Conejo con huevo mediano amargo 150 grs.,971351,22000.0,15.44,1425.0
2026-03-10,Pascuas,Conejo con huevo grande leche 220 grs.,971352,28500.0,20.0,1425.0
2026-03-10,Pascuas,Gallina con 6 huevos 90 grs.,971353,10500.0,7.37,1425.0
2026-03-10,Pascuas,Rosca de pascuas Pistacho,971356,22500.0,15.79,1425.0
2026-03-10,Pascuas,Conejo con huevo chico leche 40 gr,971397,6500.0,4.56,1425.0
2026-03-10,Pascuas,Huevo de chocolate leche con almendras 800 grs.,972001,91000.0,63.86,1425.0
2026-03-10,Pascuas,Huevo Mini Pistacho 60 gr,1017846,9000.0,6.32,1425.0
2026-03-10,Helados,1/4 kg de Helado,891563,9000.0,6.32,1425.0
2026-03-10,Helados,1/2 kg de Helado,891564,15000.0,10.53,1425.0
2026-03-10,Helados,1 kg de Helado,891566,25000.0,17.54,1425.0
2026-03-10,Helados,Cucurucho,983077,800.0,0.56,1425.0
2026-03-10,Helados,Vaso Polipapel,1014444,400.0,0.28,1425.0
2026-03-10,Helados,Vaso Pasta,1014445,400.0,0.28,1425.0
2026-03-10,Franuí,Pote Franuí LECHE,891526,7300.0,5.12,1425.0
2026-03-10,Franuí,Pote Franuí AMARGO,891527,7300.0,5.12,1425.0
2026-03-10,Rapa-Dúos,Pote FRANUÍ LECHE + 1/4 kg de helado,891534,16300.0,11.44,1425.0
2026-03-10,Rapa-Dúos,Pote FRANUÍ AMARGO + 1/4 kg de helado,910592,16300.0,11.44,1425.0
2026-03-10,Rapa-Dúos,PAILA NUICCIOLATO + 1/4 kg de Helado,910594,17000.0,11.93,1425.0
2026-03-10,Rapa-Dúos,Pote FRANUÍ LECHE + 1/2 kg de Helado,891533,22300.0,15.65,1425.0
2026-03-10,Rapa-Dúos,Pote FRANUÍ AMARGO + 1/2 kg de helado,1005201,22300.0,15.65,1425.0
2026-03-10,Pailas & Garrapiñadas,Almendras bañadas en chocolate leche,891512,7000.0,4.91,1425.0
2026-03-10,Pailas & Garrapiñadas,Almendras bañadas en chocolate semiamargo,891513,7000.0,4.91,1425.0
2026-03-10,Pailas & Garrapiñadas,Avellanas bañadas en chocolate leche,891514,7000.0,4.91,1425.0
2026-03-10,Pailas & Garrapiñadas,Maní bañado en chocolate leche,891516,7000.0,4.91,1425.0
2026-03-10,Pailas & Garrapiñadas,Pasas de uva bañadas en chocolate leche,891517,7000.0,4.91,1425.0
2026-03-10,Pailas & Garrapiñadas,Paila Nuicciolato,891518,8000.0,5.61,1425.0
2026-03-10,Pailas & Garrapiñadas,Garrapiñada de almendras sal y caramelo,891520,8000.0,5.61,1425.0
2026-03-10,Pailas & Garrapiñadas,Garrapiñada de almendras,891521,5500.0,3.86,1425.0
2026-03-10,Pailas & Garrapiñadas,Garrapiñada de avellanas,891522,5500.0,3.86,1425.0
2026-03-10,Pailas & Garrapiñadas,Garrapiñada de castañas de cajú,891523,5500.0,3.86,1425.0
2026-03-10,Pailas & Garrapiñadas,Garrapiñada de nueces pecan,891524,5500.0,3.86,1425.0
2026-03-10,Línea Pistacho & Dubái,Tableta Pistachos,891549,7500.0,5.26,1425.0
2026-03-10,Línea Pistacho & Dubái,Praliné Pistachos Caramelizados,909843,6000.0,4.21,1425.0
2026-03-10,Línea Pistacho & Dubái,Dúo Pistacho Lovers,891537,15500.0,10.88,1425.0
2026-03-10,Línea Pistacho & Dubái,Paila Pistachos Bañados,891519,8000.0,5.61,1425.0
2026-03-10,Línea Marroc & Nuicciolato,Crema Marroc,891504,12500.0,8.77,1425.0
2026-03-10,Línea Marroc & Nuicciolato,Barrita marroc 50 grs,891505,4200.0,2.95,1425.0
2026-03-10,Línea Marroc & Nuicciolato,Barrita marroc crocante 50 grs,891507,4200.0,2.95,1425.0
2026-03-10,Línea Marroc & Nuicciolato,Crema Nuicciola,891509,16000.0,11.23,1425.0
2026-03-10,Línea Marroc & Nuicciolato,Mini huevo nuicciola x 5,891510,4500.0,3.16,1425.0
2026-03-10,Línea Marroc & Nuicciolato,Nuicciolato,891511,4200.0,2.95,1425.0
2026-03-10,Línea Marroc & Nuicciolato,Dúo Nuicciolato Lovers,891538,12200.0,8.56,1425.0
2026-03-10,Línea Milhojas & Praliné,Milhojas Chocolate Blanco,909841,4200.0,2.95,1425.0
2026-03-10,Chocolates,Tableta de chocolate 80% cacao,891561,6500.0,4.56,1425.0
2026-03-10,Chocolates,Tableta de chocolate 70% cacao,891560,6500.0,4.56,1425.0
2026-03-10,Chocolates,Tableta de chocolate 60% cacao,891559,6500.0,4.56,1425.0
2026-03-10,Chocolates,Tableta de chocolate 60% cacao SIN azúcar,891558,6500.0,4.56,1425.0
2026-03-10,Chocolates,Tableta sal y caramelo 60% cacao,891557,7500.0,5.26,1425.0
2026-03-10,Chocolates,Tableta Mini Gota,891551,4700.0,3.3,1425.0
2026-03-10,Chocolates,Tableta de chocolate leche con almendras SIN azúcar,891548,6500.0,4.56,1425.0
2026-03-10,Chocolates,Tableta de chocolate blanco,891546,6500.0,4.56,1425.0
2026-03-10,Chocolates,Rama amarga 60 grs,891542,5000.0,3.51,1425.0
2026-03-10,Chocolates,Rama leche 60 grs,891540,5000.0,3.51,1425.0
2026-03-10,Chocolates,Chocolate para Fondue Tradicional,891478,12000.0,8.42,1425.0
2026-03-10,Chocolates,Tableta Chocolate Blanco con Limón y Jengibre,987726,4500.0,3.16,1425.0
2026-03-10,Alfajores,Alfajor blanco con almendras de dulce de leche,980889,2500.0,1.75,1425.0
2026-03-10,Alfajores,Alfajor de mousse de chocolate bañado en chocolate amargo,891571,2500.0,1.75,1425.0
2026-03-10,Alfajores,Alfajor de dulce de leche bañado en chocolate semiamargo,891567,2500.0,1.75,1425.0
2026-03-10,Alfajores,Alfajor de dulce de frambuesas bañado en chocolate con leche,891569,2500.0,1.75,1425.0
2026-03-10,Alfajores,Alfajor de dulce de frambuesas glaseado,891570,2500.0,1.75,1425.0
2026-03-10,Alfajores,Alfajor de dulce de leche con almendras y avellanas bañado en chocolate leche,891572,2500.0,1.75,1425.0
2026-03-10,Alfajores,Alfajores de Choco & DDL X 6,891573,15000.0,10.53,1425.0
2026-03-10,Alfajores,Alfajores Mix Mousse X 6,891574,15000.0,10.53,1425.0
2026-03-10,Alfajores,Alfajores Mix Frambuesa X 6,891575,15000.0,10.53,1425.0
2026-03-10,Alfajores,Alfajores Mix Chocolate X 6,970760,15000.0,10.53,1425.0
2026-03-10,Para los Peques,Ositos blancos x 6,891579,6000.0,4.21,1425.0
2026-03-10,Regalos,Caja Mosaico,966679,24000.0,16.84,1425.0
2026-03-10,Regalos,Caja surtido armada 250 g (No personalizable.),891501,18500.0,12.98,1425.0
2026-03-10,Regalos,Caja surtido armada 500 g (No personalizable.),891502,37000.0,25.96,1425.0
2026-03-10,Regalos,Baguette Chico,918845,10000.0,7.02,1425.0
2026-03-10,Regalos,Caja surtido armada 1 kg (No personalizable.),891503,74000.0,51.93,1425.0
2026-03-10,Regalos,Lata Naranja,922001,16000.0,11.23,1425.0
2026-03-10,Para el Té,Dulce de Frutilla,891474,11000.0,7.72,1425.0
2026-03-10,Para el Té,Rapanuino Clásico,891472,4000.0,2.81,1425.0
2026-03-10,Para el Té,Dulce de Sauco,891475,11000.0,7.72,1425.0
